order_id,order_date,store_id,city,region,channel,customer_age_group,loyalty_tier,category,subcategory,unit_price,quantity,discount_rate,competitor_price,stock_level,promo_flag,holiday_flag,weather_temp_c
ORD20241015-S07-02008,2024-10-15,S07,Berlin,South,In-Store,26-35,None,Electronics,Accessories,612.04,3,0.046,583.81,127,0,0,10.0
ORD20240311-S10-10353,2024-03-11,S10,Munich,West,In-Store,46-60,None,Clothing,Kids,44.3,3,0.017,45.7,126,0,0,11.4
ORD20240710-S09-03866,2024-07-10,S09,Berlin,North,In-Store,18-25,None,Grocery,Snacks,11.56,2,0.01,12.28,142,0,0,23.0
ORD20240722-S06-05465,2024-07-22,S06,Munich,North,Online,36-45,None,Home,Kitchen,330.4,1,0.02,352.91,121,0,0,25.5
ORD20240228-S07-05936,2024-02-28,S07,Frankfurt,North,Online,26-35,None,Grocery,Beverages,26.72,3,0.008,27.16,194,0,0,5.6
ORD20241020-S10-00595,2024-10-20,S10,Hamburg,West,In-Store,26-35,None,Grocery,Fresh,9.83,1,0.014,11.13,150,0,0,12.9
ORD20240426-S01-09935,2024-04-26,S01,Munich,East,In-Store,18-25,None,Beauty,Haircare,30.7,4,0.047,31.46,210,0,0,13.2
ORD20240110-S05-03996,2024-01-10,S05,Berlin,East,In-Store,36-45,None,Electronics,Phones,1152.98,3,0.049,1249.26,129,0,0,1.6
ORD20241121-S10-04573,2024-11-21,S10,Cologne,South,In-Store,36-45,Bronze,Clothing,Kids,47.22,2,0.01,48.77,130,0,0,4.3
ORD20241009-S06-01057,2024-10-09,S06,Hamburg,South,In-Store,26-35,None,Clothing,Kids,86.07,3,0.042,83.64,178,0,0,14.0
ORD20240824-S09-09120,2024-08-24,S09,Hamburg,South,Online,18-25,Silver,Clothing,Men,48.86,1,0.005,46.2,104,0,0,20.5
ORD20240113-S02-06701,2024-01-13,S02,Hamburg,North,In-Store,46-60,None,Grocery,Fresh,10.53,3,0.038,11.93,184,0,0,-0.8
ORD20240112-S09-07647,2024-01-12,S09,Frankfurt,North,In-Store,60+,None,Clothing,Kids,72.91,1,0.004,77.4,140,0,0,1.6
ORD20240111-S01-09630,2024-01-11,S01,Hamburg,East,In-Store,36-45,Silver,Grocery,Beverages,19.35,1,0.038,17.72,136,0,0,4.4
ORD20240628-S09-00283,2024-06-28,S09,Frankfurt,East,In-Store,46-60,None,Electronics,Audio,318.83,4,0.025,299.83,61,0,0,22.1
ORD20240818-S08-07508,2024-08-18,S08,Hamburg,North,Online,60+,None,Beauty,Makeup,78.66,1,0.009,79.69,157,0,0,21.6
ORD20240416-S10-11817,2024-04-16,S10,Hamburg,West,Online,36-45,None,Clothing,Accessories,150.0,4,0.024,142.39,151,0,0,13.5
ORD20241009-S09-08616,2024-10-09,S09,Cologne,East,In-Store,46-60,Silver,Home,Appliances,50.5,1,0.021,53.14,166,0,0,15.0
ORD20241110-S02-10989,2024-11-10,S02,Hamburg,East,Online,18-25,None,Grocery,Beverages,10.92,4,0.038,10.65,134,0,0,5.4
ORD20241209-S09-10323,2024-12-09,S09,Berlin,North,In-Store,26-35,Bronze,Grocery,Beverages,16.17,5,0.03,15.22,100,0,0,5.3
ORD20240612-S04-09547,2024-06-12,S04,Frankfurt,West,Online,36-45,None,Clothing,Men,135.49,5,0.033,145.47,160,0,0,22.2
ORD20240814-S03-08631,2024-08-14,S03,Cologne,South,In-Store,26-35,None,Beauty,Fragrance,79.41,4,0.019,87.09,186,0,0,18.4
ORD20240305-S10-05492,2024-03-05,S10,Munich,East,In-Store,18-25,None,Grocery,Snacks,27.01,2,0.022,27.75,126,0,0,6.9
ORD20240226-S06-05880,2024-02-26,S06,Frankfurt,South,Online,18-25,Bronze,Grocery,Fresh,30.0,1,0.016,31.32,179,0,0,2.5
ORD20240819-S01-00039,2024-08-19,S01,Berlin,East,In-Store,18-25,None,Beauty,Skincare,55.43,2,0.019,58.23,137,0,0,23.3
ORD20240304-S02-11647,2024-03-04,S02,Frankfurt,North,In-Store,26-35,Silver,Grocery,Snacks,9.75,3,0.033,9.55,111,0,0,7.1
ORD20240501-S06-09255,2024-05-01,S06,Hamburg,North,In-Store,26-35,None,Electronics,Audio,327.62,1,0.007,324.91,147,0,1,19.8
ORD20240428-S04-10987,2024-04-28,S04,Cologne,East,Online,46-60,Bronze,Electronics,Phones,286.09,5,0.037,324.09,100,0,0,6.9
ORD20241003-S01-04879,2024-10-03,S01,Hamburg,East,Online,18-25,Bronze,Electronics,Audio,641.14,5,0.037,668.45,116,0,1,15.0
ORD20240310-S03-03775,2024-03-10,S03,Hamburg,South,Online,36-45,Silver,Home,Appliances,99.04,1,0.01,94.78,106,0,0,5.5
ORD20241123-S07-04281,2024-11-23,S07,Berlin,East,In-Store,36-45,None,Home,Decor,189.95,5,0.013,187.39,119,0,0,9.3
ORD20241120-S09-01003,2024-11-20,S09,Berlin,South,Online,36-45,None,Home,Kitchen,202.96,4,0.311,200.12,139,1,0,4.3
ORD20240412-S07-04245,2024-04-12,S07,Cologne,North,In-Store,46-60,None,Grocery,Pantry,15.38,2,0.047,17.19,67,0,0,10.3
ORD20241206-S01-01142,2024-12-06,S01,Cologne,East,In-Store,26-35,Gold,Electronics,Audio,306.45,5,0.029,296.47,151,0,0,2.1
ORD20241201-S10-00152,2024-12-01,S10,Berlin,West,Online,26-35,None,Grocery,Beverages,30.0,5,0.005,29.87,175,0,0,-4.2
ORD20241024-S10-00884,2024-10-24,S10,Berlin,North,Online,36-45,Silver,Grocery,Pantry,24.4,1,0.009,27.65,157,0,0,11.9
ORD20241206-S10-08025,2024-12-06,S10,Hamburg,South,In-Store,26-35,None,Electronics,Audio,495.99,2,0.002,508.86,149,0,0,3.3
ORD20240620-S02-03559,2024-06-20,S02,Cologne,West,Online,46-60,None,Grocery,Beverages,6.79,2,0.023,7.57,165,0,0,25.0
ORD20241121-S05-07146,2024-11-21,S05,Frankfurt,East,In-Store,26-35,Silver,Home,Decor,600.0,2,0.026,554.15,184,0,0,5.6
ORD20240827-S08-04678,2024-08-27,S08,Frankfurt,South,Online,18-25,None,Clothing,Accessories,150.0,3,0.035,160.91,183,0,0,24.7
ORD20241105-S02-02035,2024-11-05,S02,Berlin,West,In-Store,36-45,None,Electronics,Laptops,840.32,5,0.158,783.99,170,1,0,5.5
ORD20240924-S09-09382,2024-09-24,S09,Munich,East,Online,26-35,Silver,Clothing,Kids,25.97,2,0.016,29.15,143,0,0,20.9
ORD20240325-S05-01544,2024-03-25,S05,Munich,East,In-Store,18-25,None,Beauty,Skincare,40.08,3,0.022,42.89,148,0,0,7.8
ORD20240625-S04-06764,2024-06-25,S04,Cologne,West,In-Store,26-35,Gold,Beauty,Skincare,82.67,3,0.04,94.06,167,0,0,21.3
ORD20241220-S08-00063,2024-12-20,S08,Hamburg,North,In-Store,18-25,None,Clothing,Kids,150.0,1,0.036,135.5,188,0,0,-1.7
ORD20241016-S02-01460,2024-10-16,S02,Cologne,South,In-Store,46-60,None,Unknown/—,Pantry,30.950000000000003,0,0.048,5.62,189,0,0,8.3
ORD20240812-S01-11473,2024-08-12,S01,Frankfurt,South,In-Store,60+,None,Beauty,Skincare,23.97,4,0.017,25.23,193,0,0,27.3
ORD20240320-S02-08449,2024-03-20,S02,Munich,West,In-Store,26-35,None,Grocery,Pantry,12.15,2,0.02,11.73,127,0,0,6.1
ORD20240615-S01-00221,2024-06-15,S01,Cologne,North,Online,26-35,Bronze,Electronics,Laptops,918.82,4,0.024,878.19,144,0,0,18.0
ORD20240122-S02-03508,2024-01-22,S02,Berlin,East,In-Store,36-45,None,Beauty,Makeup,120.0,1,0.011,116.69,117,0,0,-2.0
ORD20241204-S07-00576,2024-12-04,S07,Cologne,North,In-Store,18-25,None,Home,Kitchen,194.63,3,0.022,194.04,128,0,0,-1.3
ORD20240209-S09-00582,2024-02-09,S09,Hamburg,West,In-Store,26-35,None,Beauty,Skincare,52.11,4,0.045,55.63,174,0,0,7.4
ORD20240102-S07-06075,2024-01-02,S07,Cologne,East,In-Store,36-45,None,Clothing,Men,150.0,5,0.043,160.93,135,0,0,-3.2
ORD20240405-S06-00210,2024-04-05,S06,Munich,South,In-Store,18-25,None,Beauty,Fragrance,51.41,5,0.015,55.4,107,0,0,8.9
ORD20241103-S07-11069,2024-11-03,S07,Munich,West,In-Store,36-45,None,Electronics,Phones,280.47,2,0.247,320.39,179,1,0,4.1
ORD20240728-S04-03925,2024-07-28,S04,Berlin,West,Online,26-35,Silver,Grocery,Snacks,14.37,5,0.012,15.54,189,0,0,16.1
ORD20241121-S10-07081,2024-11-21,S10,Hamburg,North,In-Store,46-60,None,Beauty,Haircare,120.0,4,0.034,108.75,156,0,0,8.0
ORD20240918-S09-04286,2024-09-18,S09,Berlin,West,Online,26-35,None,Unknown/—,Fresh,-16.19,40,0.039,17.7,120,0,0,15.0
ORD20240208-S08-03352,2024-02-08,S08,Cologne,South,In-Store,36-45,Bronze,Home,Decor,201.41,2,0.001,206.06,98,0,0,-5.1
ORD20240315-S06-08610,2024-03-15,S06,Hamburg,West,Online,18-25,Bronze,Clothing,Accessories,120.97,3,0.115,133.89,179,1,0,5.4
ORD20240726-S04-09429,2024-07-26,S04,Frankfurt,North,Online,60+,Gold,Grocery,Fresh,9.72,2,0.027,9.38,175,0,0,16.0
ORD20240106-S01-08990,2024-01-06,S01,Frankfurt,North,In-Store,36-45,None,Grocery,Pantry,30.0,1,0.068,28.71,143,1,0,6.5
ORD20241019-S08-05543,2024-10-19,S08,Cologne,East,In-Store,36-45,None,Beauty,Makeup,49.53,3,0.003,51.57,177,0,0,8.0
ORD20240716-S06-02923,2024-07-16,S06,Berlin,East,In-Store,26-35,None,Clothing,Women,99.24,2,0.002,101.25,130,0,0,24.6
ORD20240912-S05-08054,2024-09-12,S05,Berlin,East,Online,36-45,Gold,Electronics,Phones,723.24,4,0.024,748.76,118,0,0,16.2
ORD20241226-S04-03747,2024-12-26,S04,Munich,East,Online,46-60,Gold,Electronics,Accessories,142.88,2,0.026,144.36,112,0,1,1.2
ORD20240212-S03-10229,2024-02-12,S03,Frankfurt,East,In-Store,26-35,Gold,Grocery,Pantry,19.93,1,0.335,19.17,94,1,0,1.3
ORD20240423-S01-08494,2024-04-23,S01,Munich,North,Online,26-35,None,Beauty,Fragrance,39.34,2,0.033,43.97,229,0,0,15.5
ORD20240111-S08-01943,2024-01-11,S08,Munich,East,Online,46-60,Silver,Home,Furniture,207.86,2,0.001,226.45,218,0,0,-6.3
ORD20240711-S01-02028,2024-07-11,S01,Munich,East,Online,18-25,None,Grocery,Snacks,26.16,5,0.048,23.58,162,0,0,20.2
ORD20241020-S09-07171,2024-10-20,S09,Frankfurt,West,Online,60+,None,Beauty,Makeup,60.06,1,0.002,63.31,129,0,0,13.0
ORD20240331-S09-00830,2024-03-31,S09,Munich,South,In-Store,36-45,Silver,Beauty,Fragrance,42.04,4,0.045,39.59,221,0,0,7.1
ORD20241018-S08-02831,2024-10-18,S08,Hamburg,North,In-Store,36-45,None,Beauty,Haircare,30.53,3,0.281,28.26,107,1,0,12.2
ORD20240722-S03-08457,2024-07-22,S03,Hamburg,East,In-Store,36-45,Silver,Electronics,Phones,658.45,3,0.08,604.95,213,1,0,22.1
ORD20241202-S05-00968,2024-12-02,S05,Hamburg,West,Online,26-35,Bronze,Electronics,Audio,639.96,4,0.007,585.79,90,0,0,4.9
ORD20240518-S09-06059,2024-05-18,S09,Frankfurt,South,Online,18-25,Silver,Unknown/—,Audio,2571.3999999999996,0,0.037,526.94,194,0,0,10.9
ORD20240329-S03-03274,2024-03-29,S03,Frankfurt,North,In-Store,18-25,None,Grocery,Fresh,21.48,3,0.048,19.91,104,0,1,7.9
ORD20241122-S01-08709,2024-11-22,S01,Hamburg,South,In-Store,36-45,None,Clothing,Kids,132.09,2,0.042,126.35,209,0,0,6.1
ORD20240604-S09-04335,2024-06-04,S09,Hamburg,North,In-Store,36-45,None,Beauty,Fragrance,106.78,2,0.003,116.99,36,0,0,26.1
ORD20240928-S07-08825,2024-09-28,S07,Munich,South,Online,18-25,Gold,Electronics,Audio,1200.0,5,0.018,1355.87,197,0,0,17.4
ORD20240531-S02-00495,2024-05-31,S02,Cologne,North,In-Store,46-60,None,Beauty,Makeup,71.75,1,0.038,74.01,198,0,0,19.5
ORD20240624-S06-06715,2024-06-24,S06,Berlin,South,In-Store,18-25,Bronze,Grocery,Pantry,25.71,4,0.014,25.23,135,0,0,18.3
ORD20240114-S10-09491,2024-01-14,S10,Hamburg,West,Online,26-35,Bronze,Clothing,Kids,61.86,2,0.041,61.24,126,0,0,-0.8
ORD20240713-S02-02410,2024-07-13,S02,Cologne,North,Online,26-35,None,Beauty,Haircare,77.69,5,0.209,71.6,182,1,0,27.2
ORD20240215-S10-05760,2024-02-15,S10,Munich,North,In-Store,26-35,Silver,Electronics,Laptops,360.57,5,0.038,405.71,148,0,0,-2.7
ORD20240415-S09-11101,2024-04-15,S09,Hamburg,North,In-Store,46-60,Bronze,Electronics,Laptops,461.35,5,0.009,520.2,115,0,0,5.2
ORD20241014-S04-05453,2024-10-14,S04,Berlin,East,Online,36-45,None,Beauty,Makeup,70.94,5,0.038,67.14,123,0,0,13.5
ORD20240223-S05-02329,2024-02-23,S05,Munich,North,Online,46-60,None,Beauty,Haircare,79.73,4,0.005,89.55,205,0,0,-3.0
ORD20240813-S05-01845,2024-08-13,S05,Berlin,West,In-Store,46-60,Bronze,Clothing,Men,63.97,2,0.012,62.16,175,0,0,12.2
ORD20240715-S06-00560,2024-07-15,S06,Frankfurt,South,In-Store,36-45,Bronze,Home,Appliances,328.5,3,0.027,341.82,158,0,0,23.7
ORD20240203-S02-05564,2024-02-03,S02,Frankfurt,North,In-Store,36-45,None,Clothing,Kids,105.71,2,0.014,104.83,105,0,0,2.1
ORD20240406-S02-06881,2024-04-06,S02,Munich,East,Online,60+,Silver,Clothing,Women,59.33,2,0.032,65.14,184,0,0,12.2
ORD20241010-S03-08808,2024-10-10,S03,Munich,East,Online,18-25,Bronze,Electronics,Phones,979.54,4,0.001,1067.86,122,0,0,14.2
ORD20240318-S08-03231,2024-03-18,S08,Hamburg,South,Online,18-25,None,Beauty,Skincare,110.63,3,0.018,104.49,132,0,0,2.8
ORD20240530-S10-03271,2024-05-30,S10,Munich,South,Online,26-35,None,Electronics,Phones,607.34,4,0.035,669.12,162,0,0,11.6
ORD20241004-S08-07459,2024-10-04,S08,Munich,North,In-Store,18-25,None,Beauty,Fragrance,78.55,5,0.05,89.91,181,0,0,10.1
ORD20240819-S07-03316,2024-08-19,S07,Frankfurt,North,In-Store,60+,Bronze,Electronics,Accessories,1200.0,5,0.021,1228.37,159,0,0,20.0
ORD20240531-S07-01634,2024-05-31,S07,Berlin,North,In-Store,36-45,Bronze,Clothing,Accessories,83.61,4,0.042,89.65,177,0,0,13.2
ORD20241222-S02-00324,2024-12-22,S02,Munich,South,In-Store,60+,None,Beauty,Fragrance,76.38,2,0.011,85.47,94,0,0,-0.1
ORD20240414-S05-05344,2024-04-14,S05,Frankfurt,South,Online,46-60,Gold,Grocery,Pantry,30.0,2,0.034,28.36,154,0,0,13.7
ORD20240921-S08-10693,2024-09-21,S08,Cologne,North,In-Store,18-25,None,Grocery,Beverages,5.39,5,0.084,4.88,113,1,0,17.9
ORD20240504-S02-03596,2024-05-04,S02,Cologne,West,In-Store,36-45,None,Electronics,Audio,368.73,4,0.033,350.43,207,0,0,13.7
ORD20240826-S05-02323,2024-08-26,S05,Cologne,North,In-Store,26-35,None,Clothing,Men,63.66,2,0.022,65.95,197,0,0,22.3
ORD20240607-S04-10789,2024-06-07,S04,Cologne,East,In-Store,60+,None,Beauty,Makeup,34.3,1,0.024,32.46,145,0,0,14.3
ORD20241230-S10-11435,2024-12-30,S10,Hamburg,North,In-Store,18-25,Bronze,Grocery,Beverages,30.0,4,0.044,27.2,205,0,0,1.5
ORD20240507-S10-02424,2024-05-07,S10,Berlin,South,Online,18-25,None,Beauty,Makeup,77.89,4,0.018,85.36,174,0,0,14.9
ORD20240810-S08-01757,2024-08-10,S08,Berlin,North,In-Store,18-25,None,Grocery,Beverages,18.67,2,0.032,21.02,82,0,0,23.9
ORD20240317-S07-04026,2024-03-17,S07,Munich,West,Online,18-25,None,Electronics,Audio,994.62,4,0.016,895.25,87,0,0,10.7
ORD20240330-S06-09039,2024-03-30,S06,Berlin,East,Online,26-35,Silver,Beauty,Makeup,41.65,3,0.032,38.56,116,0,0,2.0
ORD20240122-S05-00149,2024-01-22,S05,Cologne,West,Online,46-60,None,Beauty,Makeup,71.09,2,0.041,72.77,84,0,0,-1.2
ORD20240617-S06-02273,2024-06-17,S06,Berlin,South,In-Store,36-45,Silver,Electronics,Phones,657.66,1,0.002,741.79,167,0,0,18.6
ORD20241119-S08-11058,2024-11-19,S08,Frankfurt,South,In-Store,26-35,Gold,Clothing,Men,114.81,4,0.044,123.87,163,0,0,8.0
ORD20240625-S10-06459,2024-06-25,S10,Cologne,East,In-Store,26-35,Bronze,Home,Appliances,220.5,3,0.003,234.27,197,0,0,11.6
ORD20241230-S07-11561,2024-12-30,S07,Berlin,East,Online,36-45,Bronze,Electronics,Phones,1007.09,1,0.024,1037.53,190,0,0,3.8
ORD20240328-S06-00096,2024-03-28,S06,Hamburg,North,In-Store,60+,Gold,Home,Decor,232.21,1,0.015,234.41,177,0,0,3.6
ORD20240915-S09-11613,2024-09-15,S09,Munich,North,Online,18-25,None,Grocery,Fresh,27.42,2,0.039,25.67,97,0,0,12.9
ORD20240610-S09-02134,2024-06-10,S09,Munich,West,In-Store,18-25,Bronze,Clothing,Kids,47.73,2,0.197,47.27,179,1,0,13.9
ORD20240329-S10-01250,2024-03-29,S10,Hamburg,East,In-Store,36-45,None,Home,Decor,600.0,2,0.008,556.35,176,0,1,6.0
ORD20241126-S09-04080,2024-11-26,S09,Hamburg,North,In-Store,18-25,None,Clothing,Men,107.93,4,0.034,115.74,173,0,0,2.2
ORD20240102-S10-06357,2024-01-02,S10,Hamburg,East,In-Store,26-35,None,Grocery,Beverages,30.0,4,0.032,27.28,141,0,0,1.1
ORD20241109-S09-07898,2024-11-09,S09,Munich,East,Online,18-25,None,Electronics,Laptops,430.7,3,0.169,493.12,189,1,0,4.2
ORD20240630-S07-01355,2024-06-30,S07,Frankfurt,East,In-Store,36-45,Bronze,Beauty,Makeup,120.0,3,0.024,108.82,167,0,0,16.2
ORD20241121-S03-06023,2024-11-21,S03,Frankfurt,West,Online,18-25,Silver,Unknown/—,Pantry,-15.99,-4,0.013,18.22,106,0,0,12.1
ORD20241002-S06-10225,2024-10-02,S06,Berlin,West,Online,26-35,Gold,Electronics,Phones,532.43,5,0.048,586.75,223,0,0,11.1
ORD20240930-S09-11845,2024-09-30,S09,Munich,West,In-Store,46-60,None,Grocery,Snacks,15.4,3,0.024,16.89,167,0,0,16.6
ORD20240715-S01-05708,2024-07-15,S01,Frankfurt,West,Online,36-45,Gold,Home,Furniture,132.82,2,0.018,142.63,98,0,0,24.6
ORD20240804-S03-01545,2024-08-04,S03,Cologne,West,In-Store,60+,None,Clothing,Kids,150.0,3,0.017,150.32,182,0,0,24.7
ORD20240509-S04-04010,2024-05-09,S04,Cologne,West,In-Store,26-35,Gold,Electronics,Accessories,879.54,3,0.022,943.72,128,0,1,14.9
ORD20240921-S04-03730,2024-09-21,S04,Hamburg,East,In-Store,36-45,None,Grocery,Beverages,14.06,4,0.035,13.99,136,0,0,14.6
ORD20240902-S06-09169,2024-09-02,S06,Hamburg,South,Online,26-35,None,Clothing,Accessories,64.15,3,0.011,73.67,207,0,0,20.0
ORD20240225-S07-08176,2024-02-25,S07,Cologne,North,In-Store,46-60,None,Grocery,Fresh,26.97,2,0.029,30.37,201,0,0,1.3
ORD20240530-S08-03415,2024-05-30,S08,Munich,East,Online,18-25,None,Clothing,Women,80.83,1,0.02,79.08,221,0,0,16.6
ORD20240307-S09-06135,2024-03-07,S09,Hamburg,South,In-Store,18-25,Silver,Clothing,Accessories,77.1,3,0.02,87.96,210,0,0,6.2
ORD20240910-S02-06664,2024-09-10,S02,Munich,West,In-Store,36-45,Bronze,Beauty,Haircare,78.92,2,0.047,81.24,196,0,0,18.5
ORD20240820-S04-09739,2024-08-20,S04,Frankfurt,North,In-Store,26-35,None,Beauty,Makeup,120.0,2,0.046,126.94,121,0,0,20.3
ORD20240615-S07-06247,2024-06-15,S07,Frankfurt,West,In-Store,26-35,Silver,Home,Appliances,251.17,3,0.026,272.29,168,0,0,16.8
ORD20240328-S06-06462,2024-03-28,S06,Frankfurt,West,In-Store,26-35,Gold,Grocery,Beverages,8.52,4,0.022,9.75,108,0,0,4.1
ORD20241122-S10-00047,2024-11-22,S10,Hamburg,North,In-Store,18-25,None,Beauty,Skincare,80.44,3,0.02,81.34,199,0,0,-0.1
ORD20240104-S09-01762,2024-01-04,S09,Frankfurt,South,In-Store,26-35,Gold,Beauty,Haircare,90.52,3,0.03,89.01,186,0,0,-2.1
ORD20240724-S02-06770,2024-07-24,S02,Hamburg,South,In-Store,46-60,None,Grocery,Beverages,18.28,1,0.004,17.64,121,0,0,22.8
ORD20241105-S07-03997,2024-11-05,S07,Munich,West,In-Store,18-25,None,Home,Kitchen,358.74,4,0.039,382.2,121,0,0,7.0
ORD20240702-S10-00179,2024-07-02,S10,Cologne,East,In-Store,26-35,None,Grocery,Beverages,19.01,3,0.045,18.34,101,0,0,20.8
ORD20241227-S07-07773,2024-12-27,S07,Frankfurt,East,In-Store,26-35,Gold,Grocery,Snacks,18.95,1,0.016,18.57,158,0,0,1.7
ORD20240720-S04-01496,2024-07-20,S04,Berlin,West,In-Store,46-60,Bronze,Grocery,Snacks,11.91,4,0.015,11.53,52,0,0,17.2
ORD20240201-S02-07187,2024-02-01,S02,Berlin,South,Online,18-25,Silver,Grocery,Pantry,12.68,5,0.016,14.06,142,0,0,-1.3
ORD20241209-S06-03920,2024-12-09,S06,Frankfurt,South,In-Store,46-60,Gold,Grocery,Pantry,17.39,2,0.026,15.67,153,0,0,1.6
ORD20240614-S07-03452,2024-06-14,S07,Munich,East,In-Store,26-35,None,Beauty,Fragrance,56.48,2,0.008,54.72,127,0,0,20.2
ORD20240511-S04-01698,2024-05-11,S04,Berlin,South,Online,26-35,None,Home,Decor,517.26,5,0.021,471.34,188,0,0,17.7
ORD20240725-S04-06959,2024-07-25,S04,Munich,North,In-Store,36-45,None,Grocery,Pantry,19.82,3,0.019,19.69,67,0,0,25.1
ORD20241104-S08-09410,2024-11-04,S08,Frankfurt,East,In-Store,18-25,None,Electronics,Accessories,425.54,3,0.268,398.72,216,1,0,5.8
ORD20240307-S09-07999,2024-03-07,S09,Munich,South,In-Store,26-35,None,Clothing,Women,112.18,3,0.239,117.88,83,1,0,3.2
ORD20240922-S08-07475,2024-09-22,S08,Cologne,South,Online,36-45,Gold,Electronics,Accessories,852.95,1,0.013,827.01,175,0,0,21.4
ORD20241014-S04-10946,2024-10-14,S04,Hamburg,East,Online,46-60,Silver,Electronics,Audio,350.57,5,0.05,376.9,264,0,0,13.5
ORD20240618-S02-11689,2024-06-18,S02,Berlin,East,In-Store,46-60,None,Clothing,Kids,97.96,1,0.009,108.58,85,0,0,16.1
ORD20240918-S02-02294,2024-09-18,S02,Berlin,West,Online,46-60,None,Home,Kitchen,600.0,1,0.036,629.07,140,0,0,14.0
ORD20240710-S03-09786,2024-07-10,S03,Cologne,South,In-Store,18-25,None,Electronics,Audio,1041.88,1,0.029,1133.04,178,0,0,20.8
ORD20240227-S08-08157,2024-02-27,S08,Berlin,East,In-Store,36-45,None,Grocery,Fresh,17.55,5,0.004,18.47,120,0,0,-2.4
ORD20241103-S10-00962,2024-11-03,S10,Berlin,West,In-Store,26-35,Gold,Electronics,Accessories,569.2,3,0.001,549.02,150,0,0,3.9
ORD20240827-S03-08108,2024-08-27,S03,Hamburg,North,In-Store,26-35,None,Beauty,Makeup,120.0,1,0.005,117.79,180,0,0,22.1
ORD20241014-S08-06835,2024-10-14,S08,Munich,West,Online,18-25,None,Grocery,Snacks,7.22,2,0.037,7.6,104,0,0,6.1
ORD20240227-S09-04556,2024-02-27,S09,Munich,West,In-Store,26-35,None,Grocery,Snacks,7.69,4,0.027,7.52,151,0,0,-0.1
ORD20241227-S05-04134,2024-12-27,S05,Frankfurt,North,Online,36-45,Bronze,Clothing,Women,56.76,4,0.336,61.1,125,1,0,1.3
ORD20241001-S07-06089,2024-10-01,S07,Frankfurt,North,In-Store,36-45,Bronze,Home,Decor,600.0,2,0.019,562.48,254,0,0,12.7
ORD20240821-S08-02688,2024-08-21,S08,Berlin,West,In-Store,36-45,Silver,Home,Appliances,241.3,3,0.025,223.55,84,0,0,21.4
ORD20240113-S05-06292,2024-01-13,S05,Frankfurt,South,In-Store,36-45,None,Clothing,Men,83.01,3,0.041,82.98,156,0,0,3.2
ORD20240211-S01-04728,2024-02-11,S01,Berlin,South,In-Store,18-25,None,Unknown/—,Furniture,0.0,0,0.028,417.41,166,0,0,-2.2
ORD20240529-S04-00162,2024-05-29,S04,Munich,North,Online,60+,Silver,Electronics,Laptops,0.0,-10,0.024,418.78,139,0,0,15.4
ORD20241123-S09-05333,2024-11-23,S09,Cologne,North,Online,36-45,None,Clothing,Men,48.14,5,0.141,44.1,104,1,0,6.7
ORD20240930-S03-06994,2024-09-30,S03,Berlin,East,In-Store,26-35,Bronze,Grocery,Fresh,8.86,5,0.017,8.24,146,0,0,13.7
ORD20241027-S02-02983,2024-10-27,S02,Frankfurt,South,In-Store,46-60,Gold,Beauty,Fragrance,62.92,1,0.004,58.6,176,0,0,8.3
ORD20240905-S08-08316,2024-09-05,S08,Munich,North,In-Store,60+,None,Clothing,Women,68.19,3,0.039,74.72,167,0,0,18.4
ORD20240410-S02-09643,2024-04-10,S02,Berlin,West,In-Store,26-35,Silver,Electronics,Accessories,939.83,3,0.025,879.46,176,0,0,4.4
ORD20241018-S02-06693,2024-10-18,S02,Frankfurt,East,Online,36-45,Silver,Home,Furniture,600.0,4,0.018,624.61,170,0,0,11.3
ORD20240130-S09-05138,2024-01-30,S09,Munich,South,In-Store,26-35,None,Electronics,Accessories,739.47,2,0.032,690.49,75,0,0,-3.0
ORD20240824-S08-06735,2024-08-24,S08,Hamburg,North,Online,26-35,None,Beauty,Makeup,120.0,1,0.011,123.96,207,0,0,18.5
ORD20240505-S07-04217,2024-05-05,S07,Cologne,South,Online,36-45,Bronze,Grocery,Pantry,2.98,3,0.337,3.03,167,1,0,13.5
ORD20241222-S07-05648,2024-12-22,S07,Frankfurt,West,In-Store,26-35,None,Beauty,Skincare,79.27,4,0.015,83.5,199,0,0,3.8
ORD20241216-S01-09044,2024-12-16,S01,Berlin,South,In-Store,36-45,None,Electronics,Phones,279.51,5,0.017,315.76,213,0,0,2.8
ORD20240707-S07-06813,2024-07-07,S07,Munich,North,In-Store,46-60,Bronze,Clothing,Men,149.32,1,0.047,144.66,56,0,0,27.1
ORD20241103-S08-03230,2024-11-03,S08,Frankfurt,East,In-Store,60+,None,Beauty,Skincare,67.9,3,0.001,62.43,173,0,0,10.8
ORD20240717-S06-11386,2024-07-17,S06,Hamburg,North,In-Store,18-25,Bronze,Grocery,Snacks,7.32,3,0.025,6.89,272,0,0,20.9
ORD20240730-S09-06078,2024-07-30,S09,Hamburg,South,Online,18-25,None,Home,Appliances,350.31,3,0.037,378.37,181,0,0,14.0
ORD20240527-S03-03732,2024-05-27,S03,Hamburg,North,Online,26-35,None,Home,Furniture,76.87,1,0.005,82.89,175,0,0,21.7
ORD20240419-S04-08764,2024-04-19,S04,Cologne,South,Online,46-60,None,Beauty,Fragrance,89.15,2,0.008,80.54,179,0,0,10.7
