order_id,order_date,store_id,city,region,channel,customer_age_group,loyalty_tier,category,subcategory,unit_price,quantity,discount_rate,competitor_price,stock_level,promo_flag,holiday_flag,weather_temp_c,line_price,line_discount,line_revenue
ORD20240304-S03-00907,2024-03-04,S03,Frankfurt,East,In-Store,26-35,Bronze,Home,Decor,141.08,5.0,0.024,139.21,144,0,0,6.2,705.4000000000001,16.93,688.47
ORD20240304-S07-02102,2024-03-04,S07,Frankfurt,North,In-Store,18-25,nan,Home,Furniture,600.0,1.0,0.002,652.8,182,0,0,13.0,600.0,1.2,598.8
ORD20240304-S01-00410,2024-03-04,S01,Munich,West,In-Store,26-35,nan,Beauty,Skincare,77.74,4.0,0.012,80.08,122,0,0,5.5,310.96,3.73,307.23
ORD20240304-S07-02930,2024-03-04,S07,Frankfurt,West,In-Store,26-35,nan,Home,Kitchen,310.04,3.0,0.016,592.84,109,0,0,3.7,930.1200000000001,14.88,915.24
ORD20240304-S01-08594,2024-03-04,S01,Munich,South,Online,46-60,Silver,Beauty,Fragrance,41.48,3.0,0.047,39.51,75,0,0,2.5,124.44,5.85,118.59
ORD20240304-S02-03760,2024-03-04,S02,Munich,South,Online,46-60,nan,Electronics,Phones,1027.1,2.0,0.03,1141.05,141,0,0,9.9,2054.2,61.63,1992.57
ORD20240304-S02-05095,2024-03-04,S02,Hamburg,East,In-Store,26-35,nan,Clothing,Men,113.5,3.0,0.089,118.76,130,1,0,2.9,340.5,30.3,310.2
ORD20240304-S02-11365,2024-03-04,S02,Frankfurt,East,Online,26-35,Silver,Beauty,Haircare,40.88,4.0,0.007,38.57,120,0,0,6.8,163.52,1.14,162.38
ORD20240304-S02-11647,2024-03-04,S02,Frankfurt,North,In-Store,26-35,Silver,Grocery,Snacks,9.75,3.0,0.033,9.55,111,0,0,7.1,29.25,0.97,28.28
ORD20240304-S03-06367,2024-03-04,S03,Munich,South,In-Store,18-25,nan,Beauty,Makeup,39.82,5.0,0.003,37.45,78,0,0,6.3,199.1,0.6,198.5
ORD20240304-S01-01615,2024-03-04,S01,Hamburg,North,In-Store,36-45,nan,Beauty,Fragrance,37.39,5.0,0.198,40.22,178,1,0,2.4,186.95,37.02,149.93
ORD20240304-S04-06956,2024-03-04,S04,Hamburg,South,Online,18-25,nan,Grocery,Pantry,14.52,5.0,0.032,16.04,207,0,0,6.1,72.6,2.32,70.28
ORD20240304-S05-00543,2024-03-04,S05,Frankfurt,East,In-Store,26-35,Gold,Home,Kitchen,166.31,3.0,0.05,158.66,123,0,0,6.8,498.93,24.95,473.98
ORD20240304-S05-02804,2024-03-04,S05,Berlin,East,In-Store,26-35,Bronze,Electronics,Phones,349.89,5.0,0.254,339.4,199,1,0,11.3,1749.4499999999998,444.36,1305.09
ORD20240304-S05-08147,2024-03-04,S05,Berlin,East,In-Store,60+,nan,Beauty,Haircare,120.0,2.0,0.34,114.38,92,1,0,10.6,240.0,81.6,158.4
ORD20240304-S06-02050,2024-03-04,S06,Frankfurt,South,In-Store,26-35,Bronze,Home,Decor,470.12,3.0,0.028,469.15,167,0,0,1.5,1410.3600000000001,39.49,1370.87
ORD20240304-S06-03949,2024-03-04,S06,Hamburg,East,In-Store,36-45,Bronze,Grocery,Fresh,12.24,4.0,0.025,11.75,146,0,0,8.4,48.96,1.22,47.74
ORD20240304-S06-06544,2024-03-04,S06,Berlin,North,In-Store,36-45,Bronze,Beauty,Skincare,44.2,3.0,0.011,40.73,103,0,0,16.2,132.60000000000002,1.46,131.14
ORD20240304-S06-10403,2024-03-04,S06,Cologne,East,Online,60+,nan,Electronics,Phones,739.73,2.0,0.048,723.38,151,0,0,3.1,1479.46,71.01,1408.45
ORD20240304-S04-06718,2024-03-04,S04,Cologne,South,In-Store,36-45,Gold,Grocery,Snacks,13.51,1.0,0.042,12.75,118,0,0,9.5,13.51,0.57,12.94
ORD20240305-S08-09668,2024-03-05,S08,Munich,North,In-Store,36-45,nan,Grocery,Beverages,29.82,5.0,0.042,30.65,218,0,0,9.6,149.1,6.26,142.84
ORD20240305-S08-10263,2024-03-05,S08,Cologne,North,Online,36-45,Gold,Home,Kitchen,507.16,3.0,0.026,494.05,149,0,0,8.0,1521.48,39.56,1481.92
ORD20240305-S08-11107,2024-03-05,S08,Hamburg,North,In-Store,36-45,nan,Electronics,Laptops,330.81,5.0,0.168,372.89,91,1,0,8.1,1654.05,277.88,1376.17
ORD20240305-S08-11755,2024-03-05,S08,Frankfurt,East,Online,18-25,nan,Electronics,Accessories,718.92,4.0,0.02,710.39,194,0,0,12.2,2875.68,57.51,2818.17
ORD20240305-S09-00229,2024-03-05,S09,Berlin,North,In-Store,36-45,Silver,Clothing,Kids,150.0,4.0,0.069,137.74,128,1,0,6.9,600.0,41.4,558.6
ORD20240305-S09-03051,2024-03-05,S09,Berlin,East,In-Store,26-35,Bronze,Home,Kitchen,226.26,4.0,0.046,234.13,138,0,0,10.0,905.04,41.63,863.41
ORD20240305-S09-03087,2024-03-05,S09,Berlin,West,In-Store,18-25,nan,Beauty,Haircare,69.45,3.0,0.04,67.87,133,0,0,3.2,208.35000000000002,8.33,200.02
ORD20240305-S10-01173,2024-03-05,S10,Berlin,West,Online,18-25,nan,Electronics,Phones,718.71,3.0,0.038,672.06,131,0,0,2.3,2156.13,81.93,2074.2
ORD20240305-S09-07844,2024-03-05,S09,Hamburg,South,In-Store,26-35,Bronze,Clothing,Accessories,82.94,4.0,0.228,87.03,134,1,0,8.3,331.76,75.64,256.12
ORD20240305-S09-11033,2024-03-05,S09,Cologne,East,In-Store,36-45,Silver,Beauty,Makeup,33.37,4.0,0.05,36.99,134,0,0,4.2,133.48,6.67,126.81
ORD20240305-S09-11392,2024-03-05,S09,Frankfurt,South,In-Store,26-35,Bronze,Beauty,Skincare,120.0,4.0,0.244,123.82,123,1,0,3.3,480.0,117.12,362.88
ORD20240305-S10-03195,2024-03-05,S10,Berlin,South,Online,26-35,Bronze,Grocery,Snacks,10.58,3.0,0.009,10.17,77,0,0,13.9,31.740000000000002,0.29,31.45
ORD20240305-S10-05492,2024-03-05,S10,Munich,East,In-Store,18-25,nan,Grocery,Snacks,27.01,2.0,0.022,27.75,126,0,0,6.9,54.02,1.19,52.83
ORD20240305-S10-10912,2024-03-05,S10,Frankfurt,South,In-Store,60+,nan,Beauty,Fragrance,120.0,2.0,0.044,123.34,155,0,0,6.7,240.0,10.56,229.44
ORD20240305-S08-02369,2024-03-05,S08,Cologne,North,In-Store,26-35,Silver,Electronics,Audio,382.43,1.0,0.015,421.13,174,0,0,8.4,382.43,5.74,376.69
ORD20240305-S09-07287,2024-03-05,S09,Frankfurt,North,In-Store,46-60,Silver,Electronics,Phones,594.83,1.0,0.006,604.45,141,0,0,0.3,594.83,3.57,591.26
ORD20240305-S08-00660,2024-03-05,S08,Cologne,North,In-Store,36-45,Bronze,Clothing,Kids,131.71,3.0,0.036,141.68,162,0,0,8.9,395.13,14.22,380.91
ORD20240305-S07-08397,2024-03-05,S07,Berlin,South,In-Store,18-25,nan,Grocery,Fresh,30.0,1.0,0.025,32.32,92,0,0,5.1,30.0,0.75,29.25
ORD20240305-S07-05485,2024-03-05,S07,Munich,West,Online,18-25,nan,Electronics,Accessories,815.81,1.0,0.313,763.08,148,1,0,6.2,815.81,255.35,560.46
ORD20240305-S01-00760,2024-03-05,S01,Frankfurt,East,In-Store,26-35,nan,Clothing,Men,150.0,4.0,0.019,157.58,167,0,0,6.4,600.0,11.4,588.6
ORD20240305-S02-02367,2024-03-05,S02,Cologne,West,In-Store,26-35,nan,Home,Kitchen,1651.85,3.0,0.042,368.06,121,0,0,4.1,4955.549999999999,208.13,4747.42
ORD20240305-S03-02477,2024-03-05,S03,Hamburg,South,In-Store,36-45,Bronze,Clothing,Men,35.9,1.0,0.028,36.66,191,0,0,6.8,35.9,1.01,34.89
ORD20240305-S03-05302,2024-03-05,S03,Hamburg,West,Online,46-60,Silver,Grocery,Beverages,9.53,4.0,0.005,9.2,193,0,0,6.3,38.12,0.19,37.93
ORD20240305-S03-08929,2024-03-05,S03,Berlin,East,In-Store,46-60,nan,Home,Furniture,395.3,2.0,0.018,370.77,148,0,0,7.9,790.6,14.23,776.37
ORD20240305-S04-00258,2024-03-05,S04,Munich,West,In-Store,36-45,Silver,Electronics,Audio,1200.0,4.0,0.039,1371.96,184,0,0,7.5,4800.0,187.2,4612.8
ORD20240305-S04-02247,2024-03-05,S04,Cologne,North,In-Store,46-60,nan,Beauty,Fragrance,120.0,4.0,0.001,115.18,108,0,0,4.6,480.0,0.48,479.52
ORD20240305-S04-03786,2024-03-05,S04,Munich,East,Online,60+,Bronze,Grocery,Beverages,22.88,5.0,0.006,22.76,158,0,0,3.8,114.39999999999999,0.69,113.71
ORD20240305-S04-06092,2024-03-05,S04,Munich,East,In-Store,26-35,Bronze,Clothing,Women,270.95,30.0,0.007,53.56,150,0,0,3.9,8128.5,56.9,8071.6
ORD20240305-S01-06048,2024-03-05,S01,Frankfurt,North,Online,36-45,Silver,Beauty,Fragrance,50.31,5.0,0.124,51.73,259,1,0,8.2,251.55,31.19,220.36
ORD20240305-S04-10084,2024-03-05,S04,Frankfurt,West,In-Store,18-25,Bronze,Electronics,Audio,519.6,4.0,0.046,593.02,211,0,0,9.1,2078.4,95.61,1982.79
ORD20240305-S05-03791,2024-03-05,S05,Frankfurt,West,In-Store,26-35,Bronze,Grocery,Snacks,20.77,5.0,0.034,21.27,81,0,0,7.7,103.85,3.53,100.32
ORD20240305-S05-04772,2024-03-05,S05,Frankfurt,South,Online,26-35,nan,Electronics,Accessories,1200.0,4.0,0.042,1270.0,165,0,0,4.5,4800.0,201.6,4598.4
ORD20240305-S06-01404,2024-03-05,S06,Berlin,East,In-Store,18-25,nan,Clothing,Men,113.89,5.0,0.14,120.53,153,1,0,3.5,569.45,79.72,489.73
ORD20240305-S06-03887,2024-03-05,S06,Berlin,South,In-Store,26-35,nan,Clothing,Men,56.85,2.0,0.06,63.59,193,1,0,8.5,113.7,6.82,106.88
ORD20240305-S06-09277,2024-03-05,S06,Munich,West,In-Store,26-35,nan,Clothing,Men,150.0,5.0,0.022,162.57,236,0,0,12.9,750.0,16.5,733.5
ORD20240305-S07-02031,2024-03-05,S07,Berlin,East,Online,18-25,nan,Beauty,Skincare,48.16,4.0,0.037,47.21,117,0,0,4.7,192.64,7.13,185.51
ORD20240305-S04-08455,2024-03-05,S04,Cologne,North,In-Store,46-60,nan,Electronics,Accessories,498.34,2.0,0.046,470.43,174,0,0,6.1,996.68,45.85,950.83
ORD20240305-S07-02146,2024-03-05,S07,Frankfurt,West,In-Store,26-35,nan,Home,Appliances,467.63,1.0,0.047,475.09,173,0,0,5.6,467.63,21.98,445.65
ORD20240306-S06-11948,2024-03-06,S06,Berlin,West,Online,26-35,Silver,Electronics,Accessories,545.48,2.0,0.046,617.54,90,0,0,4.8,1090.96,50.18,1040.78
ORD20240306-S07-00250,2024-03-06,S07,Berlin,West,In-Store,46-60,nan,Home,Kitchen,224.77,2.0,0.017,237.39,117,0,0,4.1,449.54,7.64,441.9
ORD20240306-S07-04225,2024-03-06,S07,Frankfurt,West,In-Store,46-60,Bronze,Beauty,Haircare,44.86,5.0,0.032,46.92,174,0,0,2.9,224.3,7.18,217.12
ORD20240306-S07-06552,2024-03-06,S07,Berlin,North,In-Store,46-60,nan,Grocery,Pantry,17.09,1.0,0.017,18.57,171,0,0,11.3,17.09,0.29,16.8
ORD20240306-S07-07889,2024-03-06,S07,Cologne,South,Online,26-35,nan,Home,Kitchen,342.17,2.0,0.015,334.16,180,0,0,5.2,684.34,10.27,674.07
ORD20240306-S07-09620,2024-03-06,S07,Frankfurt,North,In-Store,26-35,nan,Grocery,Beverages,14.12,5.0,0.01,14.64,133,0,0,6.8,70.6,0.71,69.89
ORD20240306-S07-10557,2024-03-06,S07,Cologne,East,Online,26-35,nan,Clothing,Women,132.42,5.0,0.007,149.55,156,0,0,-0.6,662.0999999999999,4.63,657.47
ORD20240306-S09-08843,2024-03-06,S09,Frankfurt,West,In-Store,36-45,nan,Electronics,Audio,372.87,5.0,0.012,372.6,213,0,0,1.0,1864.35,22.37,1841.98
ORD20240306-S08-08179,2024-03-06,S08,Berlin,North,In-Store,26-35,Silver,Clothing,Women,53.97,3.0,0.022,57.72,187,0,0,4.9,161.91,3.56,158.35
ORD20240306-S09-02274,2024-03-06,S09,Cologne,West,Online,18-25,Bronze,Clothing,Women,41.43,2.0,0.02,39.23,186,0,0,8.0,82.86,1.66,81.2
ORD20240306-S09-10566,2024-03-06,S09,Hamburg,West,Online,26-35,nan,Grocery,Snacks,7.86,2.0,0.011,8.63,152,0,0,8.0,15.72,0.17,15.55
ORD20240306-S10-00391,2024-03-06,S10,Cologne,West,In-Store,36-45,Bronze,Clothing,Men,71.92,1.0,0.041,73.76,131,0,0,7.1,71.92,2.95,68.97
ORD20240306-S10-03878,2024-03-06,S10,Hamburg,West,Online,36-45,Silver,Electronics,Accessories,1155.49,2.0,0.01,1252.87,159,0,0,7.0,2310.98,23.11,2287.87
ORD20240306-S10-07607,2024-03-06,S10,Frankfurt,South,In-Store,36-45,nan,Grocery,Snacks,16.23,2.0,0.04,16.66,188,0,0,4.1,32.46,1.3,31.16
ORD20240306-S06-10232,2024-03-06,S06,Munich,North,Online,46-60,Silver,Clothing,Kids,46.91,3.0,0.009,46.74,79,0,0,2.5,140.73,1.27,139.46
ORD20240306-S08-06862,2024-03-06,S08,Cologne,West,In-Store,26-35,nan,Grocery,Snacks,14.37,4.0,0.015,14.52,170,0,0,6.4,57.48,0.86,56.62
ORD20240306-S05-11196,2024-03-06,S05,Berlin,West,Online,26-35,Bronze,Grocery,Fresh,7.99,5.0,0.032,8.72,160,0,0,1.2,39.95,1.28,38.67
ORD20240306-S07-11263,2024-03-06,S07,Frankfurt,North,Online,60+,nan,Clothing,Accessories,27.41,3.0,0.005,30.69,178,0,0,12.7,82.23,0.41,81.82
ORD20240306-S05-08062,2024-03-06,S05,Berlin,North,In-Store,18-25,Silver,Home,Furniture,337.14,5.0,0.0,332.51,160,0,0,7.8,1685.6999999999998,0.0,1685.7
ORD20240306-S01-01882,2024-03-06,S01,Hamburg,North,In-Store,46-60,nan,Beauty,Skincare,48.98,2.0,0.014,45.22,135,0,0,-1.0,97.96,1.37,96.59
ORD20240306-S05-10572,2024-03-06,S05,Berlin,West,In-Store,18-25,nan,Home,Appliances,344.63,3.0,0.015,315.74,231,0,0,9.7,1033.8899999999999,15.51,1018.38
ORD20240306-S01-02380,2024-03-06,S01,Berlin,North,In-Store,46-60,Silver,Home,Appliances,210.64,5.0,0.046,211.25,241,0,0,7.5,1053.1999999999998,48.45,1004.75
ORD20240306-S01-08614,2024-03-06,S01,Berlin,West,In-Store,26-35,Bronze,Clothing,Kids,96.98,1.0,0.038,103.3,178,0,0,2.8,96.98,3.69,93.29
ORD20240306-S01-10913,2024-03-06,S01,Cologne,South,In-Store,36-45,nan,Home,Decor,148.15,2.0,0.004,152.37,105,0,0,3.0,296.3,1.19,295.11
ORD20240306-S02-03823,2024-03-06,S02,Cologne,West,In-Store,36-45,nan,Electronics,Phones,1200.0,2.0,0.011,1257.98,186,0,0,2.6,2400.0,26.4,2373.6
ORD20240306-S02-06722,2024-03-06,S02,Hamburg,North,In-Store,36-45,Silver,Electronics,Accessories,1200.0,5.0,0.03,1282.38,121,0,0,8.0,6000.0,180.0,5820.0
ORD20240306-S02-07140,2024-03-06,S02,Berlin,West,In-Store,46-60,Silver,Grocery,Beverages,22.03,1.0,0.295,25.17,86,1,0,7.2,22.03,6.5,15.53
ORD20240306-S02-08974,2024-03-06,S02,Munich,West,Online,36-45,nan,Home,Decor,310.04,3.0,0.024,636.09,178,0,0,4.3,930.1200000000001,22.32,907.8
ORD20240306-S01-09258,2024-03-06,S01,Frankfurt,North,In-Store,36-45,Gold,Grocery,Pantry,9.66,3.0,0.041,9.97,132,0,0,5.6,28.98,1.19,27.79
ORD20240306-S02-09805,2024-03-06,S02,Munich,East,Online,46-60,Bronze,Clothing,Kids,49.57,3.0,0.048,56.29,242,0,0,4.8,148.71,7.14,141.57
ORD20240306-S03-01701,2024-03-06,S03,Munich,North,Online,26-35,nan,Beauty,Makeup,120.0,2.0,0.002,137.0,94,0,0,6.5,240.0,0.48,239.52
ORD20240306-S03-05390,2024-03-06,S03,Berlin,South,In-Store,18-25,Bronze,Clothing,Women,107.34,3.0,0.038,98.09,109,0,0,4.5,322.02,12.24,309.78
ORD20240306-S03-06184,2024-03-06,S03,Cologne,South,In-Store,60+,nan,Home,Appliances,221.77,1.0,0.018,240.2,141,0,0,4.8,221.77,3.99,217.78
ORD20240306-S03-10260,2024-03-06,S03,Frankfurt,South,Online,46-60,Silver,Beauty,Skincare,24.52,3.0,0.018,25.44,117,0,0,2.6,73.56,1.32,72.24
ORD20240306-S04-01885,2024-03-06,S04,Berlin,South,Online,26-35,nan,Clothing,Kids,69.65,5.0,0.023,62.97,243,0,0,4.9,348.25,8.01,340.24
ORD20240306-S04-08104,2024-03-06,S04,Munich,West,Online,18-25,nan,Home,Decor,100.86,4.0,0.004,110.66,124,0,0,7.9,403.44,1.61,401.83
ORD20240306-S05-02482,2024-03-06,S05,Berlin,West,In-Store,36-45,Bronze,Electronics,Laptops,1200.0,4.0,0.047,1181.29,171,0,0,7.2,4800.0,225.6,4574.4
ORD20240306-S05-07830,2024-03-06,S05,Frankfurt,West,In-Store,26-35,nan,Clothing,Men,83.88,1.0,0.009,84.54,142,0,0,3.1,83.88,0.75,83.13
ORD20240306-S02-09653,2024-03-06,S02,Berlin,South,In-Store,26-35,nan,Grocery,Beverages,4.55,2.0,0.001,4.29,34,0,0,4.1,9.1,0.01,9.09
ORD20240307-S07-04928,2024-03-07,S07,Hamburg,North,In-Store,26-35,nan,Home,Kitchen,310.04,3.0,0.028,329.89,157,0,0,5.3,930.1200000000001,26.04,904.08
ORD20240307-S07-09591,2024-03-07,S07,Berlin,South,In-Store,36-45,nan,Clothing,Kids,150.0,4.0,0.046,137.93,165,0,0,6.2,600.0,27.6,572.4
ORD20240307-S08-02612,2024-03-07,S08,Hamburg,South,Online,26-35,Bronze,Electronics,Phones,427.17,3.0,0.005,435.78,116,0,0,6.4,1281.51,6.41,1275.1
ORD20240307-S08-03086,2024-03-07,S08,Berlin,West,In-Store,46-60,nan,Home,Kitchen,337.84,3.0,0.026,342.86,170,0,0,2.9,1013.52,26.35,987.17
ORD20240307-S08-11299,2024-03-07,S08,Cologne,East,In-Store,60+,nan,Beauty,Fragrance,57.7,1.0,0.03,65.78,149,0,0,9.9,57.7,1.73,55.97
ORD20241005-S08-04628,2024-03-07,S04,Hamburg,East,In-Store,26-35,nan,Home,Furniture,379.0,5.0,0.036,361.94,113,0,0,5.2,1895.0,68.22,1826.78
ORD20240307-S09-06135,2024-03-07,S09,Hamburg,South,In-Store,18-25,Silver,Clothing,Accessories,77.1,3.0,0.02,87.96,210,0,0,6.2,231.29999999999998,4.63,226.67
ORD20240307-S09-07999,2024-03-07,S09,Munich,South,In-Store,26-35,nan,Clothing,Women,112.18,3.0,0.239,117.88,83,1,0,3.2,336.54,80.43,256.11
ORD20240307-S10-08701,2024-03-07,S10,Cologne,East,In-Store,18-25,Bronze,Home,Kitchen,253.41,2.0,0.337,280.82,167,1,0,9.7,506.82,170.8,336.02
ORD20240307-S06-09195,2024-03-07,S06,Berlin,North,In-Store,36-45,nan,Clothing,Men,80.26,1.0,0.008,75.8,201,0,0,2.8,80.26,0.64,79.62
ORD20240307-S09-00634,2024-03-07,S09,Berlin,South,In-Store,26-35,Silver,Home,Appliances,63.78,4.0,0.034,61.91,220,0,0,5.8,255.12,8.67,246.45
ORD20240307-S06-04167,2024-03-07,S06,Hamburg,East,In-Store,46-60,Gold,Clothing,Women,150.0,5.0,0.048,138.95,219,0,0,5.1,750.0,36.0,714.0
ORD20240307-S05-00563,2024-03-07,S05,Munich,South,In-Store,36-45,nan,Home,Appliances,513.25,2.0,0.024,487.88,176,0,0,10.2,1026.5,24.64,1001.86
ORD20240307-S05-03667,2024-03-07,S05,Cologne,East,In-Store,46-60,nan,Grocery,Snacks,11.63,2.0,0.016,11.72,146,0,0,7.8,23.26,0.37,22.89
ORD20240307-S06-01638,2024-03-07,S06,Hamburg,West,Online,36-45,nan,Electronics,Accessories,995.54,2.0,0.006,941.15,32,0,0,1.9,1991.08,11.95,1979.13
ORD20240307-S01-00348,2024-03-07,S01,Hamburg,South,In-Store,26-35,Silver,Grocery,Fresh,26.81,2.0,0.035,29.43,152,0,0,6.0,53.62,1.88,51.74
ORD20240307-S01-02925,2024-03-07,S01,Cologne,South,Online,18-25,nan,Electronics,Audio,313.58,3.0,0.0,350.97,158,0,0,9.5,940.74,0.0,940.74
ORD20240307-S01-05473,2024-03-07,S01,Cologne,West,In-Store,36-45,Bronze,Clothing,Kids,85.31,5.0,0.028,91.11,165,0,0,6.9,426.55,11.94,414.61
ORD20240307-S01-08441,2024-03-07,S01,Hamburg,South,In-Store,18-25,Silver,Beauty,Skincare,110.05,4.0,0.012,121.4,118,0,0,3.2,440.2,5.28,434.92
ORD20240307-S02-01105,2024-03-07,S02,Berlin,South,In-Store,26-35,nan,Beauty,Makeup,120.0,3.0,0.046,112.37,164,0,0,5.9,360.0,16.56,343.44
ORD20240307-S02-08139,2024-03-07,S02,Cologne,East,In-Store,36-45,nan,Electronics,Phones,1200.0,4.0,0.044,1166.81,157,0,0,9.5,4800.0,211.2,4588.8
ORD20240307-S01-00022,2024-03-07,S01,Munich,West,In-Store,26-35,nan,Beauty,Haircare,120.0,3.0,0.031,121.67,141,0,0,11.2,360.0,11.16,348.84
ORD20240307-S03-04390,2024-03-07,S03,Frankfurt,East,In-Store,18-25,nan,Electronics,Laptops,698.95,2.0,0.02,786.17,157,0,0,4.1,1397.9,27.96,1369.94
ORD20240307-S03-08102,2024-03-07,S03,Hamburg,North,In-Store,60+,Bronze,Grocery,Pantry,22.5,3.0,0.036,21.22,125,0,0,2.2,67.5,2.43,65.07
ORD20240307-S03-08793,2024-03-07,S03,Frankfurt,North,Online,46-60,nan,Electronics,Laptops,615.4,1.0,0.02,662.61,165,0,0,-1.3,615.4,12.31,603.09
ORD20240307-S04-00468,2024-03-07,S04,Hamburg,West,In-Store,46-60,Bronze,Clothing,Women,121.34,3.0,0.027,128.49,141,0,0,10.0,364.02,9.83,354.19
ORD20240307-S04-01928,2024-03-07,S04,Munich,North,Online,26-35,nan,Grocery,Snacks,25.14,1.0,0.017,26.76,159,0,0,4.1,25.14,0.43,24.71
ORD20240307-S02-11278,2024-03-07,S02,Frankfurt,West,In-Store,18-25,nan,Home,Kitchen,183.33,1.0,0.005,198.41,169,0,0,2.8,183.33,0.92,182.41
ORD20240308-S07-01797,2024-03-08,S07,Munich,East,In-Store,18-25,Silver,Grocery,Snacks,30.0,5.0,0.032,28.66,107,0,0,5.3,150.0,4.8,145.2
ORD20240308-S07-03098,2024-03-08,S07,Frankfurt,South,Online,18-25,nan,Grocery,Pantry,17.0,3.0,0.009,15.43,152,0,0,8.0,51.0,0.46,50.54
ORD20240308-S07-08360,2024-03-08,S07,Cologne,East,Online,36-45,nan,Clothing,Kids,67.64,1.0,0.007,63.17,157,0,0,3.2,67.64,0.47,67.17
ORD20240308-S07-10617,2024-03-08,S07,Munich,North,Online,26-35,nan,Electronics,Accessories,1200.0,3.0,0.017,1129.03,217,0,0,6.3,3600.0,61.2,3538.8
ORD20240308-S08-00911,2024-03-08,S08,Berlin,South,In-Store,36-45,nan,Grocery,Snacks,23.89,4.0,0.02,22.93,170,0,0,6.9,95.56,1.91,93.65
ORD20240308-S08-01890,2024-03-08,S08,Frankfurt,North,Online,36-45,Gold,Grocery,Beverages,6.9,4.0,0.004,7.0,166,0,0,4.9,27.6,0.11,27.49
ORD20240308-S08-07422,2024-03-08,S08,Cologne,North,In-Store,18-25,nan,Clothing,Men,150.0,1.0,0.036,170.17,183,0,0,6.1,150.0,5.4,144.6
ORD20240308-S08-05939,2024-03-08,S08,Frankfurt,South,Online,36-45,Silver,Clothing,Accessories,150.0,1.0,0.045,147.11,91,0,0,11.1,150.0,6.75,143.25
ORD20240308-S09-03934,2024-03-08,S09,Berlin,South,In-Store,26-35,nan,Clothing,Women,45.19,5.0,0.032,49.33,201,0,0,3.8,225.95,7.23,218.72
ORD20240308-S09-04330,2024-03-08,S09,Frankfurt,East,In-Store,18-25,nan,Clothing,Kids,29.55,4.0,0.041,33.13,160,0,0,5.2,118.2,4.85,113.35
ORD20240308-S10-02740,2024-03-08,S10,Munich,South,Online,18-25,Bronze,Clothing,Kids,108.85,5.0,0.011,121.06,163,0,0,4.5,544.25,5.99,538.26
ORD20240308-S06-11564,2024-03-08,S06,Hamburg,East,Online,36-45,nan,Beauty,Fragrance,90.27,2.0,0.001,91.83,127,0,0,4.1,180.54,0.18,180.36
ORD20240308-S08-03289,2024-03-08,S08,Frankfurt,South,In-Store,46-60,Silver,Grocery,Fresh,22.07,4.0,0.138,24.23,145,1,0,9.8,88.28,12.18,76.1
ORD20240308-S06-09178,2024-03-08,S06,Frankfurt,West,In-Store,18-25,nan,Beauty,Fragrance,56.7,5.0,0.006,52.36,100,0,0,7.7,283.5,1.7,281.8
ORD20240308-S01-09660,2024-03-08,S01,Berlin,West,Online,26-35,Bronze,Electronics,Laptops,310.98,2.0,0.044,334.37,172,0,0,4.4,621.96,27.37,594.59
ORD20240308-S06-07883,2024-03-08,S06,Berlin,North,In-Store,26-35,nan,Home,Decor,257.56,5.0,0.044,294.17,156,0,0,5.1,1287.8,56.66,1231.14
ORD20240308-S01-02928,2024-03-08,S01,Berlin,North,In-Store,60+,nan,Clothing,Women,150.0,5.0,0.039,143.45,187,0,0,5.2,750.0,29.25,720.75
ORD20240308-S06-08011,2024-03-08,S06,Frankfurt,East,Online,26-35,nan,Electronics,Accessories,326.47,3.0,0.047,373.01,239,0,0,10.1,979.4100000000001,46.03,933.38
ORD20240308-S01-06077,2024-03-08,S01,Berlin,East,Online,60+,nan,Home,Furniture,271.5,4.0,0.022,268.27,187,0,0,3.0,1086.0,23.89,1062.11
ORD20240308-S02-05617,2024-03-08,S02,Frankfurt,South,In-Store,36-45,nan,Beauty,Makeup,42.39,3.0,0.015,41.94,101,0,0,11.6,127.17,1.91,125.26
ORD20240308-S02-11493,2024-03-08,S02,Munich,North,Online,46-60,nan,Home,Appliances,297.87,5.0,0.02,303.63,172,0,0,6.5,1489.35,29.79,1459.56
ORD20240308-S03-01662,2024-03-08,S03,Hamburg,East,In-Store,26-35,Bronze,Clothing,Kids,310.25,40.0,0.049,67.95,188,0,0,3.6,12410.0,608.09,11801.91
ORD20240308-S03-05328,2024-03-08,S03,Munich,West,Online,46-60,nan,Beauty,Skincare,91.28,4.0,0.04,90.6,167,0,0,10.9,365.12,14.6,350.52
ORD20240308-S03-02384,2024-03-08,S03,Berlin,South,In-Store,18-25,Bronze,Grocery,Beverages,30.0,5.0,0.035,27.46,196,0,0,9.8,150.0,5.25,144.75
ORD20240308-S03-08431,2024-03-08,S03,Hamburg,South,In-Store,26-35,nan,Clothing,Kids,48.49,2.0,0.01,47.34,200,0,0,4.2,96.98,0.97,96.01
ORD20240308-S04-07127,2024-03-08,S04,Frankfurt,South,Online,36-45,Silver,Grocery,Snacks,17.42,3.0,0.021,19.21,90,0,0,4.4,52.260000000000005,1.1,51.16
ORD20240308-S04-07369,2024-03-08,S04,Munich,South,Online,46-60,nan,Electronics,Phones,349.5,2.0,0.009,389.25,121,0,0,6.1,699.0,6.29,692.71
ORD20240308-S04-08112,2024-03-08,S04,Berlin,North,In-Store,60+,Silver,Grocery,Pantry,28.36,4.0,0.027,28.64,70,0,0,1.5,113.44,3.06,110.38
